route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number,route_short_name
5,1,NORMAL_5_Swargate To Pune Station_Up-1335_0,Swargate To Pune Station,,0,,3388,,,05-Sep,14,14,5 - Swargate To Pune Station
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1030_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/12,3,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1320_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/12,4,4,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1550_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/12,5,1,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1830_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/12,6,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-2140_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/12,7,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
277A,1,NORMAL_277A_Kondhwagate To Kothrud Stand_Up-2350_1,Kondhwagate To Kothrud Stand,,0,,4025,,,82/12,8,4,277A - Kondhwagate To Kothrud Stand
277A,1,NORMAL_277A_Kothrud Stand To Kondhwagate_Down-0640_1,Kothrud Stand To Kondhwagate,,0,,4026,,,82/13,1,1,277A - Kothrud Stand To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-0820_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,2,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1110_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,3,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1330_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,4,4,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1600_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,5,1,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1840_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,6,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-2150_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/13,7,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
277A,1,NORMAL_277A_Kondhwagate To Kothrud Stand_Up-0000_0,Kondhwagate To Kothrud Stand,,0,,4025,,,82/13,8,4,277A - Kondhwagate To Kothrud Stand
277A,1,NORMAL_277A_Kothrud Stand To Kondhwagate_Down-0650_1,Kothrud Stand To Kondhwagate,,0,,4026,,,82/14,1,1,277A - Kothrud Stand To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-0830_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,2,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1045_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,3,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1340_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,4,4,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1610_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,5,1,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1850_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,6,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-2200_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/14,7,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
277A,1,NORMAL_277A_Kondhwagate To Kothrud Stand_Up-0010_0,Kondhwagate To Kothrud Stand,,0,,4025,,,82/14,8,4,277A - Kondhwagate To Kothrud Stand
277A,1,NORMAL_277A_Kothrud Stand To Kondhwagate_Down-0710_0,Kothrud Stand To Kondhwagate,,0,,4026,,,82/16,1,1,277A - Kothrud Stand To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-0845_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/16,2,2,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1120_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/16,3,3,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
82,1,NORMAL_82_NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate_Round-1405_0,NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate,,1,,4908,,,82/16,4,4,82 - NDA 10 No Gate Bus Stand To MaNaPa To Kondhwagate
